Product ID,Product Name,Category 1,Category 2,Category 3,Category 4,Category 5,Discounted Price,Orignal Price,Discount,User Rating,Number Of Rating
B08BQ947H3,"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover S",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,CameraPrivacyCovers,,149,149,0,4.3,10833
B0BHYJ8CVF,Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mo,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Keyboard&MouseSets,,"1,149","1,499",0.23,4.1,10443
B0BCVJ3PVP,"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventila",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Lapdesks,,499,"1,299",0.62,4.5,434
B0B2931FCV,ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with,Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,999,"4,199",0.76,3.5,1913
B09TMZ1MF8,Western Digital WD Green SATA 240GB Internal SSD Solid State ,Computers&Accessories,Components,InternalSolidStateDrives,,,"1,709","4,000",0.57,4.4,3029
B07VV37FT4,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens,OfficeProducts,OfficePaperProducts,Paper,Stationery,"Pens,Pencils&WritingSupplies",250,250,0,4.2,2628
B07P681N66,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for ,Computers&Accessories,NetworkingDevices,NetworkAdapters,WirelessUSBAdapters,,"1,199","2,199",0.45,4.4,24780
B07JB2Y4SR,Classmate Octane Colour Burst-Multicolour Gel Pens (Pack of 1,Home&Kitchen,CraftMaterials,DrawingMaterials,DrawingMedia,Pens,90,100,0.1,4.4,10718
B08KRMK9LZ,"Tukzer Stylus Pen, iPad Pencil with Palm Rejection Tilt Senso",Electronics,Mobiles&Accessories,MobileAccessories,StylusPens,,"2,025","5,999",0.66,4.2,6233
B08LT9BMPP,Logitech G102 USB Light Sync Gaming Mouse with Customizable R,Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,GamingMice,,"1,495","1,995",0.25,4.5,10541
B082T6V3DT,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord,",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,799,"2,100",0.62,4.3,8188
B0814ZY6FP,Zebronics ZEB-VITA Wireless Bluetooth 10W Portable Bar Speake,Electronics,HomeAudio,Speakers,BluetoothSpeakers,,899,"1,199",0.25,3.8,10751
B09F3PDDRF,"Lapster USB 3.0 sata Cable for 2.5 inch SSD and HDD , USB 3.0",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,SATACables,349,999,0.65,3.9,817
B07X963JNS,URBN 10000 mAh Lithium Power Bank UPR10K with 12 Watt Fast Ch,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,PowerBanks,900,"2,499",0.64,4,36384
B09LD3116F,Qubo Smart Cam 360 from Hero Group | Made in India | 2MP 1080,Electronics,Cameras&Photography,SecurityCameras,DomeCameras,,"2,490","3,990",0.38,4.1,3606
B08Y5QJTVK,"Duracell CR2025 3V Lithium Coin Battery, 5 pcs, 2025 Coin But",Electronics,GeneralPurposeBatteries&BatteryChargers,,,,116,200,0.42,4.4,357
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",Home&Kitchen,CraftMaterials,PaintingMaterials,Paints,,200,230,0.13,4.4,10170
B07DJ5KYDZ,Lenovo GX20L29764 65W Laptop Adapter/Charger with Power Cord ,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,LaptopChargers&PowerSupplies,,"1,249","2,796",0.55,4.4,4598
B009LJ2BXA,"Hp Wired On Ear Headphones With Mic With 3.5 Mm Drivers, In-B",Computers&Accessories,Accessories&Peripherals,Audio&VideoAccessories,PCHeadsets,,649,999,0.35,3.5,7222
B09BVCVTBC,"Redragon K617 Fizz 60% Wired RGB Gaming Keyboard, 61 Keys Com",Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,GamingKeyboards,,"2,649","3,499",0.24,4.5,1271
B0BFWGBX61,Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    ,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,199,349,0.43,4.1,314
B07SY4C3TD,HP GT 53 XL Cartridge Ink,Computers&Accessories,"Printers,Inks&Accessories","Inks,Toners&Cartridges",InkjetInkCartridges,,596,723,0.18,4.4,3219
B094JB13XL,"Noise ColorFit Ultra Smart Watch with 1.75"" HD Display, Alumi",Electronics,WearableTechnology,SmartWatches,,,"2,499","5,999",0.58,4.1,38879
B08CRRQK6Z,"Zebronics Zeb-JUKEBAR 3900, 80W Multimedia soundbar with subw",Electronics,HomeAudio,Speakers,SoundbarSpeakers,,"4,999","12,499",0.6,4.2,4541
B08MTLLSL8,boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Gree,Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,399,"1,290",0.69,4.2,76042
B08Y57TPDM,"Duracell CR2016 3V Lithium Coin Battery, 5 pcs, 2016 Coin But",Electronics,GeneralPurposeBatteries&BatteryChargers,,,,116,200,0.42,4.3,485
B09CYTJV3N,MI 360° Home Security Wireless Camera 2K Pro with Bluetooth ,Electronics,Cameras&Photography,SecurityCameras,DomeCameras,,"4,499","5,999",0.25,4.3,44696
B07GLNJC25,"ZEBRONICS Zeb-100HB 4 Ports USB Hub for Laptop, PC Computers,",Computers&Accessories,Accessories&Peripherals,USBHubs,,,330,499,0.34,3.7,8566
B08FY4FG5X,Boult Audio Bass Buds Q2 Lightweight Stereo Wired Over Ear He,Electronics,"Headphones,Earbuds&Accessories",Headphones,Over-Ear,,649,"2,499",0.74,3.9,13049
B07TMCXRFV,ESR Screen Protector Compatible with iPad Pro 11 Inch (2022/2,Computers&Accessories,Accessories&Peripherals,TabletAccessories,ScreenProtectors,,"1,234","1,599",0.23,4.5,16680
B01FSYQ2A4,boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Up,Electronics,"Headphones,Earbuds&Accessories",Headphones,On-Ear,,"1,399","2,990",0.53,4.1,97174
B00LZPQVMK,Parker Vector Standard Chrome Trim Ball Pen (Ink - Black),OfficeProducts,OfficePaperProducts,Paper,Stationery,"Pens,Pencils&WritingSupplies",272,320,0.15,4,3686
B08X77LM8C,"Silicone Rubber Earbuds Tips, Eartips, Earpads, Earplugs, for",Electronics,"Headphones,Earbuds&Accessories",Earpads,,,99,999,0.9,3.8,594
B01EJ5MM5M,Canon PIXMA MG2577s All-in-One Inkjet Colour Printer with 1 A,Computers&Accessories,"Printers,Inks&Accessories",Printers,InkjetPrinters,,"3,498","3,875",0.1,3.4,12185
B08J82K4GX,"Samsung 24-inch(60.46cm) FHD Monitor, IPS, 75 Hz, Bezel Less ",Computers&Accessories,Monitors,,,,"10,099","19,110",0.47,4.3,2623
B07Z1Z77ZZ,"AirCase Protective Laptop Bag Sleeve fits Upto 14.1"" Laptop/ ",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Bags&Sleeves,LaptopSleeves&Slipcases,449,999,0.55,4.3,9701
B00DJ5N9VK,Faber-Castell Connector Pen Set - Pack of 25 (Assorted),Toys&Games,Arts&Crafts,Drawing&PaintingSupplies,ColouringPens&Markers,,150,150,0,4.3,15867
B0B4DT8MKT,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast ",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,348,"1,499",0.77,4.2,656
B08FGNPQ9X,"Zinq UPS for Router, Mini UPS for 12V WiFi Router Broadband M",Computers&Accessories,NetworkingDevices,Routers,,,"1,199","2,999",0.6,4.1,10725
B07NTKGW45,SaleOn™ Portable Storage Organizer Bag for Earphone USB Cab,Computers&Accessories,Accessories&Peripherals,HardDiskBags,,,397,899,0.56,4,3025
B08CDKQ8T6,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,154,349,0.56,4.3,7064
B08J4PL1Z3,"RPM Euro Games Laptop/PC Controller Wired for Windows - 7, 8,",Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,Gamepads,,699,"1,490",0.53,4,5736
B07XJWTYM2,"realme Buds Wireless in Ear Bluetooth Earphones with mic, 11.",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,"1,679","1,999",0.16,4.1,72563
B09939XJX8,"TVARA LCD Writing Tablet, 8.5"" Inch Colorful Toddler Doodle B",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",GraphicTablets,,354,"1,500",0.76,4,1026
B09MDCZJXS,Wings Phantom Pro Earphones Gaming Earbuds with LED Battery I,Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,Headsets,,"1,199","5,499",0.78,3.8,2043
B08CTQP51L,Robustrion [Anti-Scratch] & [Smudge Proof] [S Pen Compatible],Computers&Accessories,Accessories&Peripherals,TabletAccessories,ScreenProtectors,,379,"1,499",0.75,4.2,4149
B0BG62HMDJ,Cablet 2.5 Inch SATA USB 3.0 HDD/SSD Portable External Enclos,Computers&Accessories,ExternalDevices&DataStorage,ExternalHardDisks,,,499,775,0.36,4.3,74
B08GTYFC37,"SanDisk 1TB Extreme Portable SSD 1050MB/s R, 1000MB/s W,Upto ",Computers&Accessories,ExternalDevices&DataStorage,ExternalSolidStateDrives,,,"10,389","32,000",0.68,4.4,41398
B08SBH499M,ZEBRONICS Zeb-Warrior II 10 watts 2.0 Multimedia Speaker with,Computers&Accessories,Accessories&Peripherals,Audio&VideoAccessories,PCSpeakers,,649,"1,300",0.5,4.1,5195
B08FYB5HHK,TP-Link UE300C USB Type-C to RJ45 Gigabit Ethernet Network Ad,Computers&Accessories,NetworkingDevices,NetworkAdapters,PowerLANAdapters,,"1,199","1,999",0.4,4.5,22420
B0994GFWBH,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for c,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,139,999,0.86,4,1313
B0B5GJRTHB,"Wecool Moonwalk M1 ENC True Wireless in Ear Earbuds with Mic,",Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,889,"1,999",0.56,4.2,2284
B09GBBJV72,HP 330 Wireless Black Keyboard and Mouse Set with Numeric Key,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Keyboard&MouseSets,,"1,409","2,199",0.36,3.9,427
B07P434WJY,"RC PRINT GI 790 Ink Refill for Canon G1000, G1010, G1100, G20",Computers&Accessories,"Printers,Inks&Accessories","Inks,Toners&Cartridges",InkjetInkRefills&Kits,,549,"1,999",0.73,4.3,1367
B07T9FV9YP,Redgear Cloak Wired RGB Wired Over Ear Gaming Headphones with,Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,Headsets,,749,"1,799",0.58,4,13199
B01GGKZ0V6,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Lapt,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,329,845,0.61,4.2,29746
B08WKFSN84,Wayona Type C To Type C 65W/3.25A Nylon Braided Fast Charging,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,379,"1,099",0.66,4.3,2806
B09TBCVJS3,Amazfit GTS2 Mini (New Version) Smart Watch with Always-on AM,Electronics,WearableTechnology,SmartWatches,,,"5,998","7,999",0.25,4.2,30355
B08TR61BVK,"Tabelito® Polyester Foam, Nylon Hybrid laptopss Bag Sleeve C",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Bags&Sleeves,LaptopSleeves&Slipcases,299,"1,499",0.8,4.2,2868
B0B2CPVXHX,Robustrion Anti-Scratch & Smudge Proof Tempered Glass Screen ,Computers&Accessories,Accessories&Peripherals,TabletAccessories,ScreenProtectors,,379,"1,499",0.75,4.1,670
B08XNL93PL,Portronics Ruffpad 15 Re-Writable LCD Screen 38.1cm (15-inch),OfficeProducts,OfficePaperProducts,Paper,Stationery,"Notebooks,WritingPads&Diaries","1,399","2,999",0.53,4.3,3530
B088GXTJM3,DIGITEK® (DLS-9FT) Lightweight & Portable Aluminum Alloy Lig,Electronics,Cameras&Photography,Accessories,PhotoStudio&Lighting,PhotoBackgroundAccessories,699,"1,299",0.46,4.3,6183
B099S26HWG,"Classmate Pulse 1 Subject Notebook - 240mm x 180mm , Soft Cov",OfficeProducts,OfficePaperProducts,Paper,Stationery,"Notebooks,WritingPads&Diaries",300,300,0,4.2,419
B08461VC1Z,"Scarters Mouse Pad, Desk Mat Extended for Work from Home/Offi",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Keyboard&MiceAccessories,MousePads,999,"1,995",0.5,4.5,7317
B00K32PEW4,Casio MJ-120D 150 Steps Check and Correct Desktop Calculator ,OfficeProducts,OfficeElectronics,Calculators,Financial&Business,,535,535,0,4.4,4426
B09F9YQQ7B,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED ,Electronics,"HomeTheater,TV&Video",Televisions,SmartTelevisions,,"13,999","24,999",0.44,4.2,45237
B07LFWP97N,Gizga Essentials Laptop Bag Sleeve Case Cover Pouch with Hand,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Bags&Sleeves,LaptopSleeves&Slipcases,269,"1,099",0.76,4.1,1092
B0746N6WML,Parker Vector Camouflage Gift Set - Roller Ball Pen & Parker ,OfficeProducts,OfficePaperProducts,Paper,Stationery,"Pens,Pencils&WritingSupplies",341,450,0.24,4.3,2493
B07W9KYT62,"TP-Link AC1200 Archer A6 Smart WiFi, 5GHz Gigabit Dual Band M",Computers&Accessories,NetworkingDevices,Routers,,,"2,499","3,999",0.38,4.4,12679
B0B5ZF3NRK,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,349,599,0.42,4.1,210
B08D9MNH4B,"HP Deskjet 2723 AIO Printer, Copy, Scan, WiFi, Bluetooth, USB",Computers&Accessories,"Printers,Inks&Accessories",Printers,,,"5,899","7,005",0.16,3.6,4199
B078G6ZF5Z,Oraimo 18W USB & Type-C Dual Output Super Fast Charger Wall A,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,699,"1,199",0.42,4,14403
B09MKG4ZCM,Xiaomi Mi 4A Dual_Band Ethernet 1200Mbps Speed Router| 2.4GHz,Computers&Accessories,NetworkingDevices,Routers,,,"1,565","2,999",0.48,4,11113
B07RZZ1QSW,SLOVIC® Tripod Mount Adapter| Tripod Mobile Holder|Tripod Ph,Electronics,Cameras&Photography,Accessories,Tripods&Monopods,Tabletop&TravelTripods,326,799,0.59,4.4,10773
B08BCKN299,Sounce Gold Plated 3.5 mm Headphone Splitter for Computer 2 M,Electronics,"Headphones,Earbuds&Accessories",Adapters,,,120,999,0.88,3.9,6491
B07222HQKP,"Orico 2.5""(6.3cm) USB 3.0 HDD Enclosure Case Cover for SATA S",Computers&Accessories,ExternalDevices&DataStorage,ExternalHardDisks,,,657,999,0.34,4.3,13944
B00NFD0ETQ,"Logitech G402 Hyperion Fury USB Wired Gaming Mouse, 4,000 DPI",Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,GamingMice,,"1,995","2,895",0.31,4.6,10760
B075DB1F13,"Panasonic Eneloop BQ-CC55N Advanced, Smart and Quick Charger ",Electronics,GeneralPurposeBatteries&BatteryChargers,,,,"1,500","1,500",0,4.4,25996
B0148NPH9I,"Logitech K380 Wireless Multi-Device Keyboard for Windows, App",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Keyboards,,"2,640","3,195",0.17,4.5,16146
B01JOFKL0A,Canon PIXMA E477 All-in-One Wireless Ink Efficient Colour Pri,Computers&Accessories,"Printers,Inks&Accessories",Printers,,,"5,299","6,355",0.17,3.9,8280
B09Q8HMKZX,Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB ,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,263,699,0.62,4.1,450
B079S811J3,"Redgear Cosmo 7,1 Usb Gaming Wired Over Ear Headphones With M",Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,Headsets,,"1,990","2,999",0.34,4.3,14237
B0083T231O,Belkin Essential Series 4-Socket Surge Protector Universal So,Electronics,PowerAccessories,SurgeProtectors,,,"1,289","1,499",0.14,4.5,20668
B086PXQ2R4,"Classmate Long Book - Unruled, 160 Pages, 314 mm x 194 mm - P",OfficeProducts,OfficePaperProducts,Paper,Stationery,"Notebooks,WritingPads&Diaries",165,165,0,4.5,1674
B07L1N3TJX,Artis AR-45W-MG2 45 Watts MG2 Laptop Adapter/Charger Compatib,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,LaptopChargers&PowerSupplies,,"1,699","3,499",0.51,3.6,7689
B07YFWVRCM,"Imou 360° 1080P Full HD Security Camera, Human Detection, Mo",Electronics,Cameras&Photography,SecurityCameras,DomeCameras,,"2,299","7,500",0.69,4.1,5554
B01GGKYKQM,Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cabl,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,219,700,0.69,4.3,20053
B08TDJ5BVF,E-COSMOS 5V 1.2W Portable Flexible USB LED Light (Colours May,Computers&Accessories,Accessories&Peripherals,USBGadgets,Lamps,,39,39,0,3.8,3344
B09XXZXQC1,Xiaomi Pad 5| Qualcomm Snapdragon 860| 120Hz Refresh Rate| 6G,Computers&Accessories,Tablets,,,,"26,999","37,999",0.29,4.6,2886
B083T5G5PM,Sennheiser CX 80S in-Ear Wired Headphones with in-line One-Bu,Electronics,"Headphones,Earbuds&Accessories",Headphones,In-Ear,,"1,490","1,990",0.25,4.1,98250
B0BHVPTM2C,HB Plus Folding Height Adjustable Aluminum Foldable Portable ,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Lapdesks,,398,"1,949",0.8,4,75
B0B86CDHL1,oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cab,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,349,899,0.61,4.5,149
B01NBX5RSB,HP 65W AC Laptops Charger Adapter 4.5mm for HP Pavilion Black,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,LaptopChargers&PowerSupplies,,770,"1,547",0.5,4.3,2585
B08MWJTST6,Tukzer Fully Foldable Tabletop Desktop Tablet Mobile Stand Ho,Electronics,Mobiles&Accessories,MobileAccessories,Stands,,279,"1,299",0.79,4,5072
B07R99NBVB,"Gizga Essentials Cable Organiser, Cord Management System for ",HomeImprovement,Electrical,CordManagement,,,249,599,0.58,4.5,5985
B08R69VDHT,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, U",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,115,499,0.77,4,7732
B00LY12TH6,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,Home&Kitchen,CraftMaterials,PaintingMaterials,,,230,230,0,4.5,9427
B09RWZRCP1,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat C",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,399,999,0.6,4.1,1780
B08497Z1MQ,"HP M270 Backlit USB Wired Gaming Mouse with 6 Buttons, 4-Spee",Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,GamingMice,,599,700,0.14,4.3,2301
B07KNM95JK,Foxin FTC 12A / Q2612A Black Laser Toner Cartridge Compatible,Computers&Accessories,"Printers,Inks&Accessories","Inks,Toners&Cartridges",TonerCartridges,,598,"1,150",0.48,4.1,2535
B09Q3M3WLJ,Robustrion [Anti-Scratch] & [Smudge Proof] [Bubble Free] Prem,Computers&Accessories,Accessories&Peripherals,TabletAccessories,ScreenProtectors,,399,"1,499",0.73,4,691
B09B9SPC7F,PC SQUARE Laptop Tabletop Stand/ Computer Tablet Stand 6 Angl,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Lapdesks,,499,"1,299",0.62,4.1,2740
B09CMP1SC8,Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Ch,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,199,499,0.6,4.1,602
B099SD8PRP,"Lenovo 130 Wireless Compact Mouse, 1K DPI Optical sensor, 2.4",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,,579,"1,090",0.47,4.4,3482
B09YLXYP7Y,Ambrane 60W / 3A Fast Charging Output Cable with Type-C to US,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,179,399,0.55,4,1423
B00S2SEV7K,"Pilot Frixion Clicker Roller Pen (Blue), (9000019529)",OfficeProducts,OfficePaperProducts,Paper,Stationery,"Pens,Pencils&WritingSupplies",90,100,0.1,4.1,6199
B08WKCTFF3,"ZEBRONICS Aluminium Alloy Laptop Stand, Compatible with 9-15.",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Lapdesks,,899,"1,999",0.55,4.4,1667
B08498D67S,HP K500F Backlit Membrane Wired Gaming Keyboard with Mixed Co,Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,GamingKeyboards,,"1,149","1,800",0.36,4.3,4723
B00C3GBCIS,GIZGA Club-laptop Neoprene Reversible for 15.6-inches Laptop ,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Bags&Sleeves,LaptopSleeves&Slipcases,249,499,0.5,4.2,22860
B00URH5E34,Inventis 5V 1.2W Portable Flexible USB LED Light Lamp (Colors,Computers&Accessories,Accessories&Peripherals,USBGadgets,Lamps,,39,39,0,3.6,13572
B00EYW1U68,TP-Link TL-WA855RE 300 Mbps Wi-Fi Range Extender (White),Computers&Accessories,NetworkingDevices,Repeaters&Extenders,,,"1,599","3,599",0.56,4.2,16182
B08SMJT55F,boAt Stone 250 Portable Wireless Speaker with 5W RMS Immersiv,Electronics,HomeAudio,Speakers,BluetoothSpeakers,,"1,199","3,990",0.7,4.2,2908
B0B2DJDCPX,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatib,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,209,499,0.58,3.9,536
B08Y7MXFMK,"Offbeat® - DASH 2.4GHz Wireless + Bluetooth 5.1 Mouse, Multi",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,,"1,099","1,499",0.27,4.2,2375
B086Q3QMFS,"Classmate Drawing Book - Unruled, 40 Pages, 210 mm x 297 mm -",OfficeProducts,OfficePaperProducts,Paper,Stationery,"Notebooks,WritingPads&Diaries",120,120,0,4.5,4951
B08498H13H,HP GK320 Wired Full Size RGB Backlight Mechanical Gaming Keyb,Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,GamingKeyboards,,"1,519","3,499",0.57,4.3,408
B07LFQLKFZ,Parker Moments Vector Timecheck Gold Trim Roller Ball Pen (Bl,OfficeProducts,OfficePaperProducts,Paper,Stationery,"Pens,Pencils&WritingSupplies",420,420,0,4.2,1926
B00LY17RHI,Camlin Elegante Fountain Pen - Black/Blue/Red,OfficeProducts,OfficePaperProducts,Paper,Stationery,"Pens,Pencils&WritingSupplies",225,225,0,4.1,4798
B07W14CHV8,"CARECASE® Optical Bay 2nd Hard Drive Caddy, 9.5 mm CD/DVD Dr",Computers&Accessories,Accessories&Peripherals,HardDriveAccessories,Caddies,,199,799,0.75,4.1,7333
B0B9BXKBC7,"WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Sta",Electronics,Mobiles&Accessories,MobileAccessories,Photo&VideoAccessories,SelfieSticks,"1,799","3,999",0.55,4.6,245
B09F5Z694W,Canon E4570 All-in-One Wi-Fi Ink Efficient Colour Printer wit,Computers&Accessories,"Printers,Inks&Accessories",Printers,InkjetPrinters,,"8,349","9,625",0.13,3.8,3652
B0B25LQQPC,"Crucial P3 500GB PCIe 3.0 3D NAND NVMe M.2 SSD, up to 3500MB/",Computers&Accessories,Components,InternalSolidStateDrives,,,"3,307","6,100",0.46,4.3,2515
B07GVGTSLN,Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cabl,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,325,"1,299",0.75,4.2,10576
B01LYLJ99X,HP v222w 64GB USB 2.0 Pen Drive (Silver),Computers&Accessories,ExternalDevices&DataStorage,PenDrives,,,449,"1,300",0.65,4.2,4959
